"YEAR";"MONTH";"sst";"botT";"so";"botso";"nppv"
2014;3;15.1458224155906;14.9278829181249;38.584011615099;38.720687218633;5.55780368667683
2014;4;15.6658220650046;14.8819555150097;38.3534611959354;38.6622126525697;7.13436129808198
2014;5;17.9292569305229;15.1189058833011;38.25222688094;38.6417146599163;8.0115339766714
2014;6;22.3210820313843;15.2479752471896;38.2585768777291;38.7022125760167;11.4038291053962
2014;7;24.8462111934069;15.4189235290934;38.2349550756824;38.7384545455478;11.0595799036328
2014;8;26.398465294197;15.5548792573421;38.2945219888318;38.7717973838175;9.86419710753297
2014;9;25.2919586152538;15.5100983162355;38.1768735194835;38.7247326224051;8.03373139942671
2014;10;22.603341006075;15.6034630485905;38.0005900041588;38.7078686490117;6.6986112949933
2014;11;19.37664892337;15.7473903189145;38.1327846004848;38.6842093353727;5.37157361430987
2014;12;17.2022188884531;15.8626510432232;38.271871703995;38.6343173239053;4.36141646185188
2015;1;15.3545372390561;15.191349393292;38.412455626268;38.6458748951261;3.79527972957551
2015;2;14.6168430560501;14.7160387899987;38.5196969501083;38.6886267035056;4.20810070144487
2015;3;14.6833791991763;14.6736944419279;38.5874695431683;38.7301477188809;5.67938917146735
2015;4;15.3510298914556;14.7821086188889;38.5128712352282;38.7181234346698;9.42920196728839
2015;5;18.7578125547794;15.1248791612628;38.5413645075683;38.8068522056637;9.76839984955509
2015;6;22.7464624144048;15.4531435961195;38.4916038089594;38.8422258830465;11.2528173802185
2015;7;26.8147928475519;15.5147257731841;38.4959326427623;38.8594175624519;12.0091754659478
2015;8;28.211596628117;15.5092553054449;38.5190794510276;38.8466308078789;10.6381905558302
2015;9;26.4417845038395;15.6247645518067;38.392891274599;38.8402572165463;8.11611160875957
2015;10;22.6065844673202;15.8247466623167;38.3265777414748;38.792942405386;6.41521621263153
2015;11;19.346893343228;15.8686064765828;38.3927391576603;38.7230574118374;5.09432334099247
2015;12;17.3574813176825;15.7924087656729;38.5404669662693;38.7684384781051;4.04113592759945
2016;1;15.6431958146898;15.2475735696972;38.5889385805261;38.7707202774129;3.68109445290333
2016;2;14.9349266657777;14.8530827614626;38.6373793815226;38.7874495568909;5.01817451244418
2016;3;14.8927672398571;14.8065505806366;38.6685861216979;38.8131074469223;6.0641840086002
2016;4;15.9347293062612;14.6930603691303;38.647963477927;38.7941943509701;10.9322812258466
2016;5;17.9756713541762;14.8982688955354;38.4194420532988;38.7596498127207;7.76270854491566
2016;6;22.0716475592459;15.0461999141191;38.3160378292056;38.787035829306;10.0121616066795
2016;7;25.8338656778031;15.2823466226301;38.3836511632748;38.7851621224164;10.8883096035732
2016;8;26.3787843547728;15.7131772825366;38.5202974984968;38.8168454268208;8.78263760101034
2016;9;25.169526172388;15.7613445167722;38.5620785610131;38.8471609091233;7.17831127683459
2016;10;22.724330818478;15.9630851543871;38.651640635291;38.8515860819192;5.87096880983377
2016;11;19.3338532168602;16.1293933161914;38.6321170776894;38.8134605331016;4.49901919655481
2016;12;17.2662932754779;15.9762443386113;38.691320565616;38.8150326354331;3.3895727829313
