"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"95",105869,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105869","Dipturus batis","(Linnaeus, 1758)","accepted",NA,220,"Species",105869,"Dipturus batis","(Linnaeus, 1758)",105762,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dipturus batis (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105869 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105869",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"96",105871,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105871","Dipturus nidarosiensis","(Storm, 1881)","accepted",NA,220,"Species",105871,"Dipturus nidarosiensis","(Storm, 1881)",105762,"Animalia","Chordata","Elasmobranchii","Rajiformes","Rajidae","Dipturus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dipturus nidarosiensis (Storm, 1881). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105871 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105871",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"97",234700,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=234700","Dissostichus eleginoides","Smitt, 1898","accepted",NA,220,"Species",234700,"Dissostichus eleginoides","Smitt, 1898",234585,"Animalia","Chordata","Teleostei","Perciformes","Nototheniidae","Dissostichus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dissostichus eleginoides Smitt, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=234700 on 2023-06-28","urn:lsid:marinespecies.org:taxname:234700",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"98",234836,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=234836","Dissostichus mawsoni","Norman, 1937","accepted",NA,220,"Species",234836,"Dissostichus mawsoni","Norman, 1937",234585,"Animalia","Chordata","Teleostei","Perciformes","Nototheniidae","Dissostichus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Dissostichus mawsoni Norman, 1937. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=234836 on 2023-06-28","urn:lsid:marinespecies.org:taxname:234836",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"99",127379,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127379","Entelurus aequoreus","(Linnaeus, 1758)","accepted",NA,220,"Species",127379,"Entelurus aequoreus","(Linnaeus, 1758)",126223,"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Entelurus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Entelurus aequoreus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127379 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127379",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"100",126858,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126858","Epigonus telescopus","(Risso, 1810)","accepted",NA,220,"Species",126858,"Epigonus telescopus","(Risso, 1810)",125967,"Animalia","Chordata","Teleostei","Acropomatiformes","Epigonidae","Epigonus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Epigonus telescopus (Risso, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126858 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126858",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"101",126068,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126068","Epinephelus","Bloch, 1793","accepted",NA,180,"Genus",126068,"Epinephelus","Bloch, 1793",151758,"Animalia","Chordata","Teleostei","Perciformes","Serranidae","Epinephelus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Epinephelus Bloch, 1793. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126068 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126068",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"102",137207,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137207","Eretmochelys imbricata","(Linnaeus, 1766)","accepted",NA,220,"Species",137207,"Eretmochelys imbricata","(Linnaeus, 1766)",137068,"Animalia","Chordata",NA,"Testudines","Cheloniidae","Eretmochelys","Uetz, P. (ed.) (2023). The Reptile Database. Eretmochelys imbricata (Linnaeus, 1766). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137207 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137207",1,NA,NA,NA,NA,"exact","2019-09-16T06:11:02.890Z"
"103",105911,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105911","Etmopterus princeps","Collett, 1904","accepted",NA,220,"Species",105911,"Etmopterus princeps","Collett, 1904",105775,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Etmopterus princeps Collett, 1904. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105911 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105911",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"104",105912,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105912","Etmopterus pusillus","(Lowe, 1839)","accepted",NA,220,"Species",105912,"Etmopterus pusillus","(Lowe, 1839)",105775,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Etmopterus pusillus (Lowe, 1839). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105912 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105912",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"105",105913,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105913","Etmopterus spinax","(Linnaeus, 1758)","accepted",NA,220,"Species",105913,"Etmopterus spinax","(Linnaeus, 1758)",105775,"Animalia","Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Etmopterus spinax (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105913 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105913",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"106",159023,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159023","Eubalaena glacialis","(Müller, 1776)","accepted",NA,220,"Species",159023,"Eubalaena glacialis","(Müller, 1776)",159022,"Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenidae","Eubalaena","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Eubalaena glacialis (Müller, 1776). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159023 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159023",1,NA,NA,0,NA,"exact","2009-03-27T18:47:43.400Z"
"107",280757,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=280757","Eusphyra blochii","(Cuvier, 1816)","accepted",NA,220,"Species",280757,"Eusphyra blochii","(Cuvier, 1816)",269138,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Sphyrnidae","Eusphyra","Froese, R. and D. Pauly. Editors. (2023). FishBase. Eusphyra blochii (Cuvier, 1816). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=280757 on 2023-06-28","urn:lsid:marinespecies.org:taxname:280757",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"108",403171,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=403171","Euthynnus alleteratus","(Rafinesque, 1810)","unaccepted","misspelling",220,"Species",127017,"Euthynnus alletteratus","(Rafinesque, 1810)",126058,"Animalia","Chordata","Teleostei","Scombriformes","Scombridae","Euthynnus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Euthynnus alleteratus (Rafinesque, 1810). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=403171 on 2023-06-28","urn:lsid:marinespecies.org:taxname:403171",1,1,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"109",137131,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137131","Fratercula arctica","(Linnaeus, 1758)","accepted",NA,220,"Species",137131,"Fratercula arctica","(Linnaeus, 1758)",137039,"Animalia","Chordata","Aves","Charadriiformes","Alcidae","Fratercula","WoRMS (2023). Fratercula arctica (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137131 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137131",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"110",137195,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137195","Fulmarus glacialis","(Linnaeus, 1761)","accepted",NA,220,"Species",137195,"Fulmarus glacialis","(Linnaeus, 1761)",137063,"Animalia","Chordata","Aves","Procellariiformes","Procellariidae","Fulmarus","WoRMS (2023). Fulmarus glacialis (Linnaeus, 1761). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137195 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137195",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"111",126436,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126436","Gadus morhua","Linnaeus, 1758","accepted",NA,220,"Species",126436,"Gadus morhua","Linnaeus, 1758",125732,"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Gadus morhua Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126436 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126436",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"112",105820,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105820","Galeorhinus galeus","(Linnaeus, 1758)","accepted",NA,220,"Species",105820,"Galeorhinus galeus","(Linnaeus, 1758)",105731,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Triakidae","Galeorhinus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Galeorhinus galeus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105820 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105820",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"113",399554,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=399554","Galeus melanostomus","Rafinesque, 1810","unaccepted","misspelling",220,"Species",105812,"Galeus melastomus","Rafinesque, 1810",105728,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Galeus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Galeus melanostomus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=399554 on 2023-06-28","urn:lsid:marinespecies.org:taxname:399554",1,0,0,0,NA,"exact","2023-01-17T15:33:01.533Z"
"114",105812,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105812","Galeus melastomus","Rafinesque, 1810","accepted",NA,220,"Species",105812,"Galeus melastomus","Rafinesque, 1810",105728,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Galeus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Galeus melastomus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105812 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105812",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"115",105813,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105813","Galeus murinus","(Collett, 1904)","accepted",NA,220,"Species",105813,"Galeus murinus","(Collett, 1904)",105728,"Animalia","Chordata","Elasmobranchii","Carcharhiniformes","Pentanchidae","Galeus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Galeus murinus (Collett, 1904). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105813 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105813",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"116",137185,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137185","Gavia adamsii","(Gray, 1859)","accepted",NA,220,"Species",137185,"Gavia adamsii","(Gray, 1859)",137057,"Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","WoRMS (2023). Gavia adamsii (Gray, 1859). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137185 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137185",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"117",137186,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137186","Gavia arctica","(Linnaeus, 1758)","accepted",NA,220,"Species",137186,"Gavia arctica","(Linnaeus, 1758)",137057,"Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","WoRMS (2023). Gavia arctica (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137186 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137186",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"118",137187,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137187","Gavia immer","(Brünnich, 1764)","accepted",NA,220,"Species",137187,"Gavia immer","(Brünnich, 1764)",137057,"Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","WoRMS (2023). Gavia immer (Brünnich, 1764). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137187 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137187",1,NA,NA,1,NA,"exact","2018-09-13T13:34:30.710Z"
"119",137188,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137188","Gavia stellata","(Pontoppidan, 1763)","accepted",NA,220,"Species",137188,"Gavia stellata","(Pontoppidan, 1763)",137057,"Animalia","Chordata","Aves","Gaviiformes","Gaviidae","Gavia","WoRMS (2023). Gavia stellata (Pontoppidan, 1763). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137188 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137188",1,NA,NA,1,NA,"exact","2018-09-13T13:34:30.710Z"
"120",148798,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=148798","Gelochelidon nilotica","(Gmelin, 1789)","accepted",NA,220,"Species",148798,"Gelochelidon nilotica","(Gmelin, 1789)",148792,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Gelochelidon","WoRMS (2023). Gelochelidon nilotica (Gmelin, 1789). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=148798 on 2023-06-28","urn:lsid:marinespecies.org:taxname:148798",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"121",137097,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137097","Globicephala melas","(Traill, 1809)","accepted",NA,220,"Species",137097,"Globicephala melas","(Traill, 1809)",137017,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Globicephala","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Globicephala melas (Traill, 1809). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137097 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137097",1,NA,NA,0,NA,"exact","2008-08-20T11:25:36.853Z"
"122",125537,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=125537","Gobiidae","Cuvier, 1816","accepted",NA,140,"Family",125537,"Gobiidae","Cuvier, 1816",1517500,"Animalia","Chordata","Teleostei","Gobiiformes","Gobiidae",NA,"Froese, R. and D. Pauly. Editors. (2023). FishBase. Gobiidae Cuvier, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=125537 on 2023-06-28","urn:lsid:marinespecies.org:taxname:125537",1,1,1,0,NA,"exact","2021-06-30T09:12:51.910Z"
"123",154316,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154316","Gobio gobio","(Linnaeus, 1758)","accepted",NA,220,"Species",154316,"Gobio gobio","(Linnaeus, 1758)",154315,"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Gobio","Froese, R. and D. Pauly. Editors. (2023). FishBase. Gobio gobio (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154316 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154316",0,1,1,0,NA,"exact","2017-10-23T04:16:08.283Z"
"124",137098,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137098","Grampus griseus","(G. Cuvier, 1812)","accepted",NA,220,"Species",137098,"Grampus griseus","(G. Cuvier, 1812)",137018,"Animalia","Chordata","Mammalia","Cetartiodactyla","Delphinidae","Grampus","Fordyce, E.; Perrin, W.F. (2023). World Cetacea Database. Grampus griseus (G. Cuvier, 1812). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137098 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137098",1,NA,NA,0,NA,"exact","2009-04-01T16:57:11.507Z"
"125",105856,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105856","Gymnura altavela","(Linnaeus, 1758)","accepted",NA,220,"Species",105856,"Gymnura altavela","(Linnaeus, 1758)",105754,"Animalia","Chordata","Elasmobranchii","Myliobatiformes","Gymnuridae","Gymnura","Froese, R. and D. Pauly. Editors. (2023). FishBase. Gymnura altavela (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105856 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105856",1,1,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"126",137080,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137080","Halichoerus grypus","(Fabricius, 1791)","accepted",NA,220,"Species",137080,"Halichoerus grypus","(Fabricius, 1791)",137008,"Animalia","Chordata","Mammalia","Carnivora","Phocidae","Halichoerus","WoRMS (2023). Halichoerus grypus (Fabricius, 1791). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137080 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137080",1,NA,NA,NA,NA,"exact","2018-09-14T07:45:32.350Z"
"127",127251,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127251","Helicolenus dactylopterus","(Delaroche, 1809)","accepted",NA,220,"Species",127251,"Helicolenus dactylopterus","(Delaroche, 1809)",126174,"Animalia","Chordata","Teleostei","Perciformes","Sebastidae","Helicolenus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Helicolenus dactylopterus (Delaroche, 1809). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127251 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127251",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"128",105832,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105832","Heptranchias perlo","(Bonnaterre, 1788)","accepted",NA,220,"Species",105832,"Heptranchias perlo","(Bonnaterre, 1788)",105738,"Animalia","Chordata","Elasmobranchii","Hexanchiformes","Hexanchidae","Heptranchias","Froese, R. and D. Pauly. Editors. (2023). FishBase. Heptranchias perlo (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105832 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105832",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"129",105833,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105833","Hexanchus griseus","(Bonnaterre, 1788)","accepted",NA,220,"Species",105833,"Hexanchus griseus","(Bonnaterre, 1788)",105739,"Animalia","Chordata","Elasmobranchii","Hexanchiformes","Hexanchidae","Hexanchus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hexanchus griseus (Bonnaterre, 1788). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105833 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105833",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"130",154776,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=154776","Hippocampus guttulatus","Cuvier, 1829","accepted",NA,220,"Species",154776,"Hippocampus guttulatus","Cuvier, 1829",126224,"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Hippocampus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hippocampus guttulatus Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=154776 on 2023-06-28","urn:lsid:marinespecies.org:taxname:154776",1,1,0,0,NA,"exact","2017-07-20T07:00:16.353Z"
"131",127380,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127380","Hippocampus hippocampus","(Linnaeus, 1758)","accepted",NA,220,"Species",127380,"Hippocampus hippocampus","(Linnaeus, 1758)",126224,"Animalia","Chordata","Teleostei","Syngnathiformes","Syngnathidae","Hippocampus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hippocampus hippocampus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127380 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127380",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"132",127138,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=127138","Hippoglossus hippoglossus","(Linnaeus, 1758)","accepted",NA,220,"Species",127138,"Hippoglossus hippoglossus","(Linnaeus, 1758)",126116,"Animalia","Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Hippoglossus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hippoglossus hippoglossus (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127138 on 2023-06-28","urn:lsid:marinespecies.org:taxname:127138",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"133",159092,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=159092","Histrionicus histrionicus","(Linnaeus, 1758)","accepted",NA,220,"Species",159092,"Histrionicus histrionicus","(Linnaeus, 1758)",159091,"Animalia","Chordata","Aves","Anseriformes","Anatidae","Histrionicus","WoRMS (2023). Histrionicus histrionicus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159092 on 2023-06-28","urn:lsid:marinespecies.org:taxname:159092",1,NA,NA,1,NA,"exact","2011-04-27T09:01:37.467Z"
"134",126402,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126402","Hoplostethus atlanticus","Collett, 1889","accepted",NA,220,"Species",126402,"Hoplostethus atlanticus","Collett, 1889",125706,"Animalia","Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hoplostethus atlanticus Collett, 1889. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126402 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126402",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"135",126404,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126404","Hoplostethus mediterraneus","Cuvier, 1829","accepted",NA,220,"Species",126404,"Hoplostethus mediterraneus","Cuvier, 1829",125706,"Animalia","Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hoplostethus mediterraneus Cuvier, 1829. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126404 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126404",1,0,0,0,NA,"exact","2017-07-20T07:00:16.353Z"
"136",126280,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126280","Huso huso","(Linnaeus, 1758)","accepted",NA,220,"Species",126280,"Huso huso","(Linnaeus, 1758)",125619,"Animalia","Chordata","Chondrostei","Acipenseriformes","Acipenseridae","Huso","Froese, R. and D. Pauly. Editors. (2023). FishBase. Huso huso (Linnaeus, 1758). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126280 on 2023-06-28","urn:lsid:marinespecies.org:taxname:126280",1,1,1,0,NA,"exact","2008-01-15T17:27:08.177Z"
"137",137189,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137189","Hydrobates pelagicus","(Linnaeus, 1758)","accepted",NA,220,"Species",137189,"Hydrobates pelagicus","(Linnaeus, 1758)",137058,"Animalia","Chordata","Aves","Procellariiformes","Hydrobatidae","Hydrobates","WoRMS (2023). Hydrobates pelagicus (Linnaeus, 1758). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137189 on 2023-06-28","urn:lsid:marinespecies.org:taxname:137189",1,NA,NA,1,NA,"exact","2011-04-08T06:18:06.150Z"
"138",567449,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=567449","Hydrocoloeus minutus","(Pallas, 1776)","accepted",NA,220,"Species",567449,"Hydrocoloeus minutus","(Pallas, 1776)",567448,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydrocoloeus","WoRMS (2023). Hydrocoloeus minutus (Pallas, 1776). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=567449 on 2023-06-28","urn:lsid:marinespecies.org:taxname:567449",1,NA,NA,1,NA,"exact","2011-04-04T14:27:54.610Z"
"139",105826,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105826","Hydrolagus mirabilis","(Collett, 1904)","accepted",NA,220,"Species",105826,"Hydrolagus mirabilis","(Collett, 1904)",105734,"Animalia","Chordata","Holocephali","Chimaeriformes","Chimaeridae","Hydrolagus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Hydrolagus mirabilis (Collett, 1904). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105826 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105826",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
"140",567825,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=567825","Hydroprogne caspia","(Pallas, 1770)","accepted",NA,220,"Species",567825,"Hydroprogne caspia","(Pallas, 1770)",567824,"Animalia","Chordata","Aves","Charadriiformes","Laridae","Hydroprogne","WoRMS (2023). Hydroprogne caspia (Pallas, 1770). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=567825 on 2023-06-28","urn:lsid:marinespecies.org:taxname:567825",1,NA,NA,1,NA,"exact","2011-11-23T13:20:47.553Z"
"141",105839,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=105839","Isurus oxyrinchus","Rafinesque, 1810","accepted",NA,220,"Species",105839,"Isurus oxyrinchus","Rafinesque, 1810",105743,"Animalia","Chordata","Elasmobranchii","Lamniformes","Lamnidae","Isurus","Froese, R. and D. Pauly. Editors. (2023). FishBase. Isurus oxyrinchus Rafinesque, 1810. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=105839 on 2023-06-28","urn:lsid:marinespecies.org:taxname:105839",1,0,0,0,NA,"exact","2008-01-15T17:27:08.177Z"
